Id	Text	Label	Entities	Entities_Details
1236079128236843008	virus does not recognise race or boundaries. in 2009, influenza h1n1 was first isolated in mexico city and southern california as well as texas in the us. it infected 700-1400 million people; 150,000-578,000 died. covid-19?	UNINFORMATIVE	DATE GPE ORDINAL GPE GPE GPE GPE CARDINAL CARDINAL GPE	2009/DATE h1n1/GPE first/ORDINAL mexico_city/GPE california/GPE texas/GPE us/GPE 700-1400_million/CARDINAL 150,000-578,000/CARDINAL covid-19/GPE
1241188314092191745	coronavirus: australia to 'shut down overnight' if covid-19 hits truckies httpurl	UNINFORMATIVE	GPE TIME	australia/GPE overnight/TIME
1236141285922267137	best approach, the federal government should immediately deploy thousands of public health workers or military and disinfect the streets of the most infected cities in the country. skid row in la, seattle, san francisco, new york, etc. are a breeding ground for #coronavirus. httpurl	UNINFORMATIVE	CARDINAL GPE GPE GPE GPE	thousands/CARDINAL la/GPE seattle/GPE san_francisco/GPE new_york/GPE
1236088745541144576	an excellent graph showing the source of #covidー19 #coronavirus cases around the globe. short ans.: all lead back to china (w/ ukraine, latvia,morocco,sanmarino unknown) . a bit longer ans: europe - mostly via italy middle east - mostly via iran (updated 5 march) httpurl	UNINFORMATIVE	MONEY GPE GPE GPE GPE GPE LOC GPE LOC GPE CARDINAL	#covidー19_#/MONEY china/GPE ukraine/GPE latvia/GPE morocco/GPE sanmarino/GPE europe/LOC italy/GPE middle_east/LOC iran/GPE 5/CARDINAL
1244193806670594051	breaking: covid-19: niger state governor, abubakar sani bello, tests negative for the coronavirus - aide reveals - page 36 - reducing fake news in nigeria httpurl	INFORMATIVE	CARDINAL NORP PERSON CARDINAL GPE	covid-19/CARDINAL niger/NORP abubakar_sani_bello/PERSON 36/CARDINAL nigeria/GPE
1241499841576009729	breaking: the number of cases of coronavirus worldwide is now at 303,001, according to the johns hopkins university &amp; medicine coronavirus resource center. the total deaths globally is 12,944. | via @user httpurl	INFORMATIVE	CARDINAL ORG CARDINAL	303,001/CARDINAL the_johns_hopkins_university_&amp/ORG 12,944/CARDINAL
1240564452413583360	if you suspect you have #covid19 in zimbabwe or want more info on the disease, don't call me: call the min of health @user helpline numbers : +263 714734593 +263 774112531 httpurl	UNINFORMATIVE	GPE CARDINAL	zimbabwe/GPE 714734593/CARDINAL
1246773688562642947	#morocco's king mohammed vi on sunday pardoned 5,654 #prisoners and ordered their release in stages to avoid contagion in overcrowded jails. the decision came as the #covid19 illness has officially killed 66 people and infected 960 in the country. @user httpurl	INFORMATIVE	GPE PERSON DATE CARDINAL CARDINAL CARDINAL	#morocco's/GPE mohammed_vi/PERSON sunday/DATE 5,654/CARDINAL 66/CARDINAL 960/CARDINAL
1241658399131140096	according to ncdc, confirmed cases of covid-19 in nigeria is 26 with 2 recoveries but your pastor said there no coronavirus in the country and you're shouting, ride on sir. listen, there's nothing like 'corrosive anointing' when you're being outright ignorant. this is no joke!!	INFORMATIVE	ORG GPE GPE CARDINAL CARDINAL	ncdc/ORG covid-19/GPE nigeria/GPE 26/CARDINAL 2/CARDINAL
1241181715713773569	@user @user to be fair, overall the alberta government is doing a very credible job on the covid19 file, huge testing rates, 1st class care for patients. starting to respond on soc service side. if they’d only quit fighting with docs. otherwise. not bad. tough road ahead. lots to do #cdnpoli	UNINFORMATIVE	GPE ORDINAL ORG	alberta/GPE 1st/ORDINAL soc_service/ORG
1245775111594160128	political leaders in wisconsin insist in conducting in-person voting. they're suppressing the vote of those that cannot afford to get infected by the #coronavirus! the lives of the working class cannot be put at risk. #protectallworkers httpurl	UNINFORMATIVE	GPE	wisconsin/GPE
1247531829961183235	we’re seeing record engagement with active job seekers across our network but jobs are scarce at the moment. if you are actively #hiringnow, please message us at joinus@user to reach transitioning talent in need of work today. #hiring #recruiting #hr #coronavirus httpurl	UNINFORMATIVE	PERSON DATE CARDINAL MONEY	#hiringnow/PERSON today/DATE #/CARDINAL #recruiting_#hr_#/MONEY
1241600190064320512	the fallacy of u.s., ca. ny, dr. fauci only ordering tests for extreme hospital admission infections. over 50% infected will spread covid-19 or perhaps even die. all must be tested. asymptomatic does not mean virus-free. httpurl	UNINFORMATIVE	GPE GPE PERSON PERCENT DATE	u.s./GPE ny/GPE fauci/PERSON over_50%/PERCENT covid-19/DATE
1245696787467448322	several friends of mine in the ne u.s. think it's like they had covid in jan-feb, ranging from a mild cold to a nasty bug. shook it off. can't prove this; no tests and not bad enough for the doc. won't show up in the case denominator. they won't talk about it either.	UNINFORMATIVE	LOC NORP DATE	the_ne_u.s./LOC covid/NORP jan-feb/DATE
1241647007095193600	in the face of #covid_19 let's keep united, fight together do: 1.wash your hands regularly with water&amp; soap 2. avoid touching your eyes, nose&amp; mouth 3. practise respiratory hygiene 4. maintain social distancing 5. if any symptoms develop, call @user on 0800-100-066 httpurl	UNINFORMATIVE	CARDINAL ORG CARDINAL GPE CARDINAL CARDINAL CARDINAL CARDINAL	1.wash/CARDINAL water&amp/ORG 2/CARDINAL nose&amp/GPE 3/CARDINAL 4/CARDINAL 5/CARDINAL 0800-100/CARDINAL
1241307188460568577	"@user ""we know how to cure the disease"" --specialist didier raoult ""the results of his clinical test on the treatment of coronavirus with #chloroquine. three quarters of the infected patients were no longer carriers of the virus after 6 days."" httpurl"	UNINFORMATIVE	PERSON DATE DATE	didier_raoult/PERSON three_quarters/DATE 6_days/DATE
1245007148293058560	@user @user @user 8.5 million in nyc alone, 2100 deaths, means a .01% chance of dying from covid in nyc. spotlight is on this bc there are fewer deaths from car accidents, etc., perhaps?	INFORMATIVE	CARDINAL GPE CARDINAL PERCENT NORP GPE	8.5_million/CARDINAL nyc/GPE 2100/CARDINAL .01%/PERCENT covid/NORP nyc/GPE
1241225558890954753	mayor arman dimaguila and vice mayor gel alonte tandem. this ship has been sailing smoothly 24/7 since they took over biñan city. we still have no confirmed #covid19 case todate. httpurl	INFORMATIVE	PERSON PERSON TIME GPE	arman_dimaguila/PERSON alonte/PERSON 24/7/TIME biñan_city/GPE
1241371097372770304	nigeria has just announced 10 new cases of #covid19: 7 in lagos &amp; 3 in d fct (9 of d 10 are nigerian returnees from abroad in the last 1 week), bringing d total to 22 so far. zero deaths, 2 discharged (index case &amp; index case contact). the rest are in hospital in lagos &amp; abuja.	INFORMATIVE	GPE CARDINAL CARDINAL ORG CARDINAL CARDINAL CARDINAL NORP DATE CARDINAL CARDINAL CARDINAL ORG GPE	nigeria/GPE 10/CARDINAL 7/CARDINAL lagos_&amp/ORG 3/CARDINAL 9/CARDINAL 10/CARDINAL nigerian/NORP the_last_1_week/DATE 22/CARDINAL zero/CARDINAL 2/CARDINAL lagos_&amp/ORG abuja/GPE
1249891062543507456	with kentucky passing the sad milestone of 100 covid-19 deaths, my old kentucky home honors those lost by lighting up green, per the request of @user — stay safe #teamkentucky httpurl	INFORMATIVE	GPE CARDINAL GPE ORG	kentucky/GPE 100/CARDINAL kentucky/GPE @user/ORG
1241798898282348545	new: 165 cases of #covid19 in arkansas. age/gender/race breakdown: 10 - children 62 - older than 65 93 - between 19 to 64 yrs old 61% are female 39% are male 18% are black 70% are white 19 patients have been hospitalized 12 have been in icu 6 have been on a ventilator httpurl	INFORMATIVE	CARDINAL GPE CARDINAL DATE DATE PERCENT PERCENT PERCENT PERCENT CARDINAL CARDINAL CARDINAL	165/CARDINAL arkansas/GPE 10/CARDINAL 62_-_older_than_65_93/DATE 19_to_64_yrs_old/DATE 61%/PERCENT 39%/PERCENT 18%/PERCENT 70%/PERCENT 19/CARDINAL 12/CARDINAL 6/CARDINAL
1241102871338160128	treasury secretary steven mnuchin announced friday that the administration has moved the irs deadline for filing taxes from april 15 to july 15 due to the disruption caused by the coronavirus.	UNINFORMATIVE	ORG PERSON DATE ORG DATE	treasury/ORG steven_mnuchin/PERSON friday/DATE irs/ORG april_15_to_july_15/DATE
1241206856770621440	larry edgeworth 61 worked at nbc 30 rock ny city died thursday. he had recently tested positive for coronavirus. edgeworth’s wife said he suffered from “other health issues that led him to succumb to the illness.” ⁦@user ⁦@user httpurl	INFORMATIVE	PERSON ORG GPE DATE PERSON	larry_edgeworth/PERSON nbc_30/ORG ny_city/GPE thursday/DATE edgeworth/PERSON
1237420537632047105	largest cluster in the united states,” adding it’s a “significant issue for us.” there are 108 confirmed coronavirus cases in westchester county.	INFORMATIVE	GPE CARDINAL GPE	the_united_states/GPE 108/CARDINAL westchester_county/GPE
1239114659115999233	introduce new additional tax for the year 2020 only, for high earners, ring fenced for coronavirus emergency response and recovery? #coronavirusuk	UNINFORMATIVE	DATE PERSON	the_year_2020/DATE #coronavirusuk/PERSON
1241458673983070213	cfhhs receives covid-19 update – less than a week after the first confirmed cases of covid-19 appeared in montana, the children, families, health, and human services received an update on state activities re... httpurl httpurl	INFORMATIVE	ORG GPE DATE ORDINAL DATE GPE	cfhhs/ORG covid-19/GPE less_than_a_week/DATE first/ORDINAL covid-19/DATE montana/GPE
1237070584812638209	just in: commerce and insurance commissioner hodgen mainda says tennessee will no longer identify the counties where new cases of covid-19 pop up -- only the if it's in west, middle or east tennessee. cites patient confidentiality.	UNINFORMATIVE	PERSON GPE CARDINAL LOC GPE	hodgen_mainda/PERSON tennessee/GPE covid-19/CARDINAL west/LOC tennessee/GPE
1246071619446902787	#niwcpacific is one of nine @user commands beginning to 3-d print medical face shields at the request of the @user region viii as part of the effort to combat the #coronavirus outbreak. read more: httpurl #covid19 #3dprinting #additivemanufacturing httpurl	UNINFORMATIVE	PERSON CARDINAL CARDINAL ORG CARDINAL MONEY	#niwcpacific/PERSON one/CARDINAL nine/CARDINAL @user/ORG #/CARDINAL #covid19_#3dprinting/MONEY
1247295283966251008	philippines: reduce crowded jails to stop covid-19: expand inmates in the north cotabato district jail in kidapawan city, philippines, january 2017. © 2017 ap photo (manila) – philippine authorities, to stem the covid-19 outbreak, should release from… httpurl httpurl	UNINFORMATIVE	GPE GPE LOC GPE GPE DATE DATE GPE NORP LOC	philippines/GPE covid-19/GPE north_cotabato/LOC kidapawan_city/GPE philippines/GPE january_2017/DATE 2017/DATE manila/GPE philippine/NORP covid-19/LOC
1241389275448475649	@user @user @user stop wailing...the uk that did has hundreds of confirmed cases plus scores of death arising from covid-19. every nigerian that have returned home has been advised to self quarantine for fourteen days. should the government have infringed on their fundamental human rights?	UNINFORMATIVE	GPE CARDINAL DATE NORP DATE	uk/GPE hundreds/CARDINAL covid-19/DATE nigerian/NORP fourteen_days/DATE
1245869215124295680	nearly a third of sacramento county’s coronavirus cases are connected to churches,officials said wednesday,a discovery this week that has prompted alarmed county officials to issue a special plea for congregations to stop holding services and prayer groups httpurl	UNINFORMATIVE	CARDINAL GPE DATE DATE	nearly_a_third/CARDINAL sacramento_county’s/GPE wednesday/DATE this_week/DATE
1251172452492701701	my father died in 1984 and my mother died in 2005. i guess i need to contact the vital records department and let them know that both my parents died from #covid19. nvss - covid-19 alerts and information httpurl via @user	UNINFORMATIVE	DATE DATE NORP	1984/DATE 2005/DATE nvss_-_covid-19/NORP
1235674370644865052	let's use this blessful night, let's make a dua for all those who have been affected with the coronavirus for their healthy recovery &amp; ask allah to protect us, our families &amp; loved ones from this and from all tribulations. every trial is a reminder to turn to allah..	UNINFORMATIVE	TIME	this_blessful_night/TIME
1246480107902046208	sinclair broadcast group (sbg) posted 1.62 billion in revenue in dec 2019, but will part with no more than $100,000 as a matching donation for @user fundraising. #covid19 is exposing the depths of corporate greed. #profitsoverpeople #sinclairreallydoesntcare	UNINFORMATIVE	ORG ORG MONEY DATE MONEY ORG PERSON MONEY	sinclair_broadcast_group/ORG sbg/ORG 1.62_billion/MONEY dec_2019/DATE no_more_than_$100,000/MONEY @user/ORG #covid19/PERSON #profitsoverpeople_#/MONEY
1236103475869540352	🔴rasht is a city in iran without medical facilities and a coronavirus that kills dozens daily. 🔴more than twenty nurses and doctors have been died by the coronavirus in this city. 🔴 the city of rasht needs urgent help. @user @user #coronavirus #rasht_iran #رشت httpurl	INFORMATIVE	ORG GPE CARDINAL DATE CARDINAL CARDINAL	🔴rasht/ORG iran/GPE dozens/CARDINAL daily/DATE more_than_twenty/CARDINAL #/CARDINAL
1236195277406519296	twenty-five in contact with hanoi #covid19 patient test negative for virus httpurl #vietnam #coronavirus #covidー19 #hanoi httpurl	INFORMATIVE	CARDINAL GPE MONEY MONEY	twenty-five/CARDINAL hanoi/GPE #vietnam_#/MONEY #covidー19_#/MONEY
1241622026068152320	thailand sees biggest jump in coronavirus cases thailand reported 89 new cases, taking its total to 411 and singapore has recorded its first two deaths from the virus.	INFORMATIVE	GPE GPE CARDINAL CARDINAL GPE ORDINAL CARDINAL	thailand/GPE thailand/GPE 89/CARDINAL 411/CARDINAL singapore/GPE first/ORDINAL two/CARDINAL
1236096768196005890	@user in position to jill stein our next election. hunter is “but her emails” russia is still russia and the new voting machines are hackable. zuckerberg supports trump on the bright side, we may all die from covid19 #beafraid	UNINFORMATIVE	PERSON PERSON GPE GPE PERSON PERSON	jill_stein/PERSON hunter/PERSON russia/GPE russia/GPE zuckerberg/PERSON trump/PERSON
1242877049695539200	@user 100 ventilators for the bronx, you have 400 that sounds about right. bronx hospitals are starting to peak with covid-19. thousands of people in the bronx have asthma.	UNINFORMATIVE	CARDINAL GPE CARDINAL GPE GPE CARDINAL GPE	100/CARDINAL bronx/GPE 400/CARDINAL bronx/GPE covid-19/GPE thousands/CARDINAL bronx/GPE
1251589751481741312	lapd detective michaell chang—who had been in critical condition with the novel coronavirus at providence st. hon's health center—elbow bumps his doctor as he's discharged. httpurl httpurl	UNINFORMATIVE	ORG PERSON GPE	lapd/ORG michaell_chang/PERSON providence_st/GPE
